,user_id,movie_id,score
1362,71154,91549,4
1363,71154,91549,4
1364,118579,10440,3
1365,117811,32407,4
1366,24378,7992,3
1367,55210,8358,4
1368,55210,8358,4
1369,50791,91426,4
1370,50791,91426,4
1371,55210,8358,4
1372,55210,8358,4
1373,55210,8358,4
1374,50791,91426,4
1375,55210,8358,4
1376,50791,91426,4
1377,50791,91426,4
1378,50791,91426,4
1379,118579,10440,3
1380,117811,32407,4
1381,118579,10440,3
1382,117811,32407,4
1383,118579,10440,3
1384,117811,32407,4
1385,118579,10440,3
1386,118579,10440,3
1387,117811,32407,4
1388,117811,32407,4
1389,118579,10440,3
1390,117811,32407,4
1391,24378,7992,3
1392,24378,7992,3
1393,71154,91549,4
1394,24378,7992,3
1395,24378,7992,3
1396,24378,7992,3
1397,24378,7992,3
1398,55210,8358,4
1399,71154,91549,4
1400,71154,91549,4
1401,50791,91426,4
1402,71154,91549,4
1403,71154,91549,4
1404,71154,91549,4
1405,71154,91549,4
1406,118579,10440,3
1407,117811,32407,4
1408,24378,7992,3
1409,55210,8358,4
1410,55210,8358,4
1411,50791,91426,4
1412,50791,91426,4
1413,55210,8358,4
1414,55210,8358,4
1415,55210,8358,4
1416,50791,91426,4
1417,55210,8358,4
1418,50791,91426,4
1419,50791,91426,4
1420,118579,10440,3
1421,118579,10440,3
1422,117811,32407,4
1423,50791,91426,4
1424,117811,32407,4
1425,118579,10440,3
1426,117811,32407,4
1427,118579,10440,3
1428,118579,10440,3
1429,117811,32407,4
1430,117811,32407,4
1431,24378,7992,3
1432,118579,10440,3
1433,24378,7992,3
1434,117811,32407,4
1435,24378,7992,3
1436,71154,91549,4
1437,24378,7992,3
1438,24378,7992,3
1439,24378,7992,3
1440,55210,8358,4
1441,71154,91549,4
1442,71154,91549,4
1443,50791,91426,4
1444,71154,91549,4
1445,71154,91549,4
1446,71154,91549,4
1447,71154,91549,4
1448,118579,10440,3
1449,117811,32407,4
1450,24378,7992,3
1451,55210,8358,4
1452,55210,8358,4
1453,50791,91426,4
1454,50791,91426,4
1455,55210,8358,4
1456,55210,8358,4
1457,55210,8358,4
1458,50791,91426,4
1459,55210,8358,4
1460,50791,91426,4
1461,50791,91426,4
1462,118579,10440,3
1463,118579,10440,3
1464,50791,91426,4
1465,117811,32407,4
1466,117811,32407,4
1467,118579,10440,3
1468,117811,32407,4
1469,118579,10440,3
1470,117811,32407,4
1471,118579,10440,3
1472,117811,32407,4
1473,118579,10440,3
1474,24378,7992,3
1475,117811,32407,4
1476,24378,7992,3
1477,71154,91549,4
1478,24378,7992,3
1479,24378,7992,3
1480,24378,7992,3
1481,24378,7992,3
1482,55210,8358,4
1483,71154,91549,4
1484,71154,91549,4
1485,50791,91426,4
1486,71154,91549,4
1487,71154,91549,4
1488,71154,91549,4
1489,71154,91549,4
1490,118579,10440,3
1491,117811,32407,4
1492,24378,7992,3
1493,55210,8358,4
1494,55210,8358,4
1495,50791,91426,4
1496,50791,91426,4
1497,55210,8358,4
1498,55210,8358,4
1499,55210,8358,4
1500,50791,91426,4
1501,55210,8358,4
1502,50791,91426,4
1503,50791,91426,4
1504,118579,10440,3
1505,50791,91426,4
1506,118579,10440,3
1507,117811,32407,4
1508,117811,32407,4
1509,118579,10440,3
1510,117811,32407,4
1511,118579,10440,3
1512,117811,32407,4
1513,118579,10440,3
1514,117811,32407,4
1515,118579,10440,3
1516,117811,32407,4
1517,24378,7992,3
1518,24378,7992,3
1519,71154,91549,4
1520,24378,7992,3
1521,24378,7992,3
1522,24378,7992,3
1523,24378,7992,3
1524,55210,8358,4
1525,71154,91549,4
1526,71154,91549,4
1527,50791,91426,4
1528,71154,91549,4
1529,71154,91549,4
1530,71154,91549,4
1531,71154,91549,4
1532,118579,10440,3
1533,117811,32407,4
1534,24378,7992,3
1535,55210,8358,4
1536,55210,8358,4
1537,50791,91426,4
1538,50791,91426,4
1539,55210,8358,4
1540,55210,8358,4
1541,55210,8358,4
1542,50791,91426,4
1543,55210,8358,4
1544,50791,91426,4
1545,50791,91426,4
1546,118579,10440,3
1547,118579,10440,3
1548,50791,91426,4
1549,117811,32407,4
1550,117811,32407,4
1551,118579,10440,3
1552,117811,32407,4
1553,118579,10440,3
1554,117811,32407,4
1555,118579,10440,3
1556,117811,32407,4
1557,118579,10440,3
1558,24378,7992,3
1559,24378,7992,3
1560,117811,32407,4
1561,71154,91549,4
1562,24378,7992,3
1563,24378,7992,3
1564,24378,7992,3
1565,24378,7992,3
1566,55210,8358,4
1567,71154,91549,4
1568,71154,91549,4
1569,50791,91426,4
1570,71154,91549,4
1571,71154,91549,4
1572,71154,91549,4
1573,71154,91549,4
1574,118579,10440,3
1575,117811,32407,4
1576,24378,7992,3
1577,55210,8358,4
1578,55210,8358,4
1579,50791,91426,4
1580,50791,91426,4
1581,55210,8358,4
1582,55210,8358,4
1583,55210,8358,4
1584,50791,91426,4
1585,55210,8358,4
1586,50791,91426,4
1587,50791,91426,4
1588,118579,10440,3
1589,118579,10440,3
1590,50791,91426,4
1591,117811,32407,4
1592,117811,32407,4
1593,118579,10440,3
1594,117811,32407,4
1595,118579,10440,3
1596,117811,32407,4
1597,118579,10440,3
1598,117811,32407,4
1599,118579,10440,3
1600,117811,32407,4
1601,24378,7992,3
1602,24378,7992,3
1603,71154,91549,4
1604,24378,7992,3
1605,24378,7992,3
1606,24378,7992,3
1607,24378,7992,3
1608,55210,8358,4
1609,71154,91549,4
1610,71154,91549,4
1611,50791,91426,4
1612,71154,91549,4
1613,71154,91549,4
1614,71154,91549,4
1615,118579,10440,3
1616,71154,91549,4
1617,117811,32407,4
1618,24378,7992,3
1619,55210,8358,4
1620,55210,8358,4
1621,50791,91426,4
1622,50791,91426,4
1623,55210,8358,4
1624,55210,8358,4
1625,55210,8358,4
1626,50791,91426,4
1627,55210,8358,4
1628,50791,91426,4
1629,50791,91426,4
1630,118579,10440,3
1631,118579,10440,3
1632,117811,32407,4
1633,117811,32407,4
1634,50791,91426,4
1635,118579,10440,3
1636,117811,32407,4
1637,118579,10440,3
1638,117811,32407,4
1639,118579,10440,3
1640,117811,32407,4
1641,24378,7992,3
1642,24378,7992,3
1643,118579,10440,3
1644,117811,32407,4
1645,71154,91549,4
1646,24378,7992,3
1647,24378,7992,3
1648,24378,7992,3
1649,24378,7992,3
1650,55210,8358,4
1651,71154,91549,4
1652,71154,91549,4
1653,50791,91426,4
1654,71154,91549,4
1655,71154,91549,4
1656,71154,91549,4
1657,118579,10440,3
1658,117811,32407,4
1659,71154,91549,4
1660,24378,7992,3
1661,55210,8358,4
1662,55210,8358,4
1663,50791,91426,4
1664,50791,91426,4
1665,55210,8358,4
1666,55210,8358,4
1667,55210,8358,4
1668,50791,91426,4
1669,55210,8358,4
1670,50791,91426,4
1671,50791,91426,4
1672,118579,10440,3
1673,118579,10440,3
1674,117811,32407,4
1675,117811,32407,4
1676,50791,91426,4
1677,118579,10440,3
1678,117811,32407,4
1679,118579,10440,3
1680,117811,32407,4
1681,118579,10440,3
1682,117811,32407,4
1683,24378,7992,3
1684,24378,7992,3
1685,118579,10440,3
1686,117811,32407,4
1687,71154,91549,4
1688,24378,7992,3
1689,24378,7992,3
1690,24378,7992,3
1691,24378,7992,3
1692,55210,8358,4
1693,71154,91549,4
1694,50791,91426,4
1695,71154,91549,4
1696,71154,91549,4
1697,71154,91549,4
1698,71154,91549,4
1699,118579,10440,3
1700,117811,32407,4
1701,71154,91549,4
1702,24378,7992,3
1703,55210,8358,4
1704,55210,8358,4
1705,50791,91426,4
1706,50791,91426,4
1707,55210,8358,4
1708,55210,8358,4
1709,55210,8358,4
1710,50791,91426,4
1711,55210,8358,4
1712,118579,10440,3
1713,50791,91426,4
1714,117811,32407,4
1715,50791,91426,4
1716,118579,10440,3
1717,50791,91426,4
1718,117811,32407,4
1719,118579,10440,3
1720,117811,32407,4
1721,118579,10440,3
1722,117811,32407,4
1723,24378,7992,3
1724,118579,10440,3
1725,118579,10440,3
1726,117811,32407,4
1727,117811,32407,4
1728,24378,7992,3
1729,71154,91549,4
1730,24378,7992,3
1731,24378,7992,3
1732,24378,7992,3
1733,24378,7992,3
1734,55210,8358,4
1735,71154,91549,4
1736,50791,91426,4
1737,71154,91549,4
1738,71154,91549,4
1739,71154,91549,4
1740,118579,10440,3
1741,71154,91549,4
1742,71154,91549,4
1743,117811,32407,4
1744,24378,7992,3
1745,55210,8358,4
1746,55210,8358,4
1747,50791,91426,4
1748,50791,91426,4
1749,55210,8358,4
1750,55210,8358,4
1751,50791,91426,4
1752,55210,8358,4
1753,55210,8358,4
1754,118579,10440,3
1755,117811,32407,4
1756,50791,91426,4
1757,118579,10440,3
1758,50791,91426,4
1759,50791,91426,4
1760,117811,32407,4
1761,118579,10440,3
1762,117811,32407,4
1763,118579,10440,3
1764,24378,7992,3
1765,117811,32407,4
1766,118579,10440,3
1767,24378,7992,3
1768,117811,32407,4
1769,118579,10440,3
1770,117811,32407,4
1771,71154,91549,4
1772,24378,7992,3
1773,24378,7992,3
1774,24378,7992,3
1775,24378,7992,3
1776,55210,8358,4
1777,71154,91549,4
1778,71154,91549,4
1779,50791,91426,4
1780,71154,91549,4
1781,71154,91549,4
1782,118579,10440,3
1783,117811,32407,4
1784,71154,91549,4
1785,71154,91549,4
1786,24378,7992,3
1787,55210,8358,4
1788,55210,8358,4
1789,50791,91426,4
1790,50791,91426,4
1791,55210,8358,4
1792,55210,8358,4
1793,50791,91426,4
1794,55210,8358,4
1795,118579,10440,3
1796,55210,8358,4
1797,117811,32407,4
1798,50791,91426,4
1799,118579,10440,3
1800,117811,32407,4
1801,50791,91426,4
1802,50791,91426,4
1803,118579,10440,3
1804,117811,32407,4
1805,24378,7992,3
1806,118579,10440,3
1807,117811,32407,4
1808,24378,7992,3
1809,118579,10440,3
1810,118579,10440,3
1811,117811,32407,4
1812,117811,32407,4
1813,71154,91549,4
1814,24378,7992,3
1815,24378,7992,3
1816,24378,7992,3
1817,24378,7992,3
1818,55210,8358,4
1819,71154,91549,4
1820,50791,91426,4
1821,71154,91549,4
1822,71154,91549,4
1823,118579,10440,3
1824,71154,91549,4
1825,117811,32407,4
1826,71154,91549,4
1827,71154,91549,4
1828,24378,7992,3
1829,55210,8358,4
1830,55210,8358,4
1831,50791,91426,4
1832,50791,91426,4
1833,55210,8358,4
1834,55210,8358,4
1835,50791,91426,4
1836,55210,8358,4
1837,55210,8358,4
1838,118579,10440,3
1839,117811,32407,4
1840,50791,91426,4
1841,118579,10440,3
1842,117811,32407,4
1843,50791,91426,4
1844,50791,91426,4
1845,118579,10440,3
1846,117811,32407,4
1847,24378,7992,3
1848,118579,10440,3
1849,117811,32407,4
1850,24378,7992,3
1851,118579,10440,3
1852,118579,10440,3
1853,117811,32407,4
1854,117811,32407,4
1855,71154,91549,4
1856,24378,7992,3
1857,24378,7992,3
1858,24378,7992,3
1859,24378,7992,3
1860,55210,8358,4
1861,71154,91549,4
1862,71154,91549,4
1863,50791,91426,4
1864,71154,91549,4
1865,71154,91549,4
1866,118579,10440,3
1867,117811,32407,4
1868,71154,91549,4
1869,71154,91549,4
1870,24378,7992,3
1871,55210,8358,4
1872,55210,8358,4
1873,50791,91426,4
1874,50791,91426,4
1875,55210,8358,4
1876,55210,8358,4
1877,50791,91426,4
1878,55210,8358,4
1879,118579,10440,3
1880,55210,8358,4
1881,117811,32407,4
1882,50791,91426,4
1883,118579,10440,3
1884,117811,32407,4
1885,50791,91426,4
1886,50791,91426,4
1887,118579,10440,3
1888,117811,32407,4
1889,118579,10440,3
1890,24378,7992,3
1891,117811,32407,4
1892,24378,7992,3
1893,118579,10440,3
1894,117811,32407,4
1895,118579,10440,3
1896,117811,32407,4
1897,71154,91549,4
1898,24378,7992,3
1899,24378,7992,3
1900,24378,7992,3
1901,24378,7992,3
1902,55210,8358,4
1903,71154,91549,4
1904,71154,91549,4
1905,50791,91426,4
1906,71154,91549,4
1907,71154,91549,4
1908,118579,10440,3
1909,117811,32407,4
1910,71154,91549,4
1911,71154,91549,4
1912,24378,7992,3
1913,55210,8358,4
1914,55210,8358,4
1915,50791,91426,4
1916,50791,91426,4
1917,55210,8358,4
1918,55210,8358,4
1919,50791,91426,4
1920,55210,8358,4
1921,118579,10440,3
1922,55210,8358,4
1923,50791,91426,4
1924,117811,32407,4
1925,118579,10440,3
1926,117811,32407,4
1927,50791,91426,4
1928,50791,91426,4
1929,118579,10440,3
1930,117811,32407,4
1931,118579,10440,3
1932,24378,7992,3
1933,117811,32407,4
1934,24378,7992,3
1935,118579,10440,3
1936,118579,10440,3
1937,117811,32407,4
1938,117811,32407,4
1939,71154,91549,4
1940,24378,7992,3
1941,24378,7992,3
1942,24378,7992,3
1943,24378,7992,3
1944,55210,8358,4
1945,71154,91549,4
1946,71154,91549,4
1947,50791,91426,4
1948,71154,91549,4
1949,71154,91549,4
1950,118579,10440,3
1951,117811,32407,4
1952,71154,91549,4
1953,71154,91549,4
1954,24378,7992,3
1955,55210,8358,4
1956,55210,8358,4
1957,50791,91426,4
1958,50791,91426,4
1959,55210,8358,4
1960,55210,8358,4
1961,50791,91426,4
1962,55210,8358,4
1963,50791,91426,4
1964,55210,8358,4
1965,118579,10440,3
1966,117811,32407,4
1967,118579,10440,3
1968,117811,32407,4
1969,50791,91426,4
1970,50791,91426,4
1971,118579,10440,3
1972,117811,32407,4
1973,118579,10440,3
1974,117811,32407,4
1975,24378,7992,3
1976,24378,7992,3
1977,118579,10440,3
1978,118579,10440,3
1979,117811,32407,4
1980,117811,32407,4
1981,71154,91549,4
1982,24378,7992,3
1983,24378,7992,3
1984,24378,7992,3
1985,24378,7992,3
1986,55210,8358,4
1987,71154,91549,4
1988,50791,91426,4
1989,71154,91549,4
1990,71154,91549,4
1991,71154,91549,4
1992,118579,10440,3
1993,117811,32407,4
1994,71154,91549,4
1995,71154,91549,4
1996,24378,7992,3
1997,55210,8358,4
1998,55210,8358,4
1999,50791,91426,4
2000,50791,91426,4
2001,55210,8358,4
2002,55210,8358,4
2003,50791,91426,4
2004,50791,91426,4
2005,118579,10440,3
2006,55210,8358,4
2007,55210,8358,4
2008,117811,32407,4
2009,118579,10440,3
2010,117811,32407,4
2011,50791,91426,4
2012,50791,91426,4
2013,118579,10440,3
2014,118579,10440,3
2015,117811,32407,4
2016,117811,32407,4
2017,24378,7992,3
2018,24378,7992,3
2019,118579,10440,3
2020,118579,10440,3
2021,117811,32407,4
2022,117811,32407,4
2023,71154,91549,4
2024,24378,7992,3
2025,24378,7992,3
2026,24378,7992,3
2027,24378,7992,3
2028,55210,8358,4
2029,71154,91549,4
2030,50791,91426,4
2031,71154,91549,4
2032,71154,91549,4
2033,71154,91549,4
2034,118579,10440,3
2035,117811,32407,4
2036,71154,91549,4
2037,71154,91549,4
2038,24378,7992,3
2039,55210,8358,4
2040,55210,8358,4
2041,50791,91426,4
2042,50791,91426,4
2043,55210,8358,4
2044,55210,8358,4
2045,50791,91426,4
2046,50791,91426,4
2047,118579,10440,3
2048,55210,8358,4
2049,55210,8358,4
2050,117811,32407,4
2051,118579,10440,3
2052,117811,32407,4
2053,50791,91426,4
2054,50791,91426,4
2055,118579,10440,3
2056,118579,10440,3
2057,117811,32407,4
2058,117811,32407,4
2059,24378,7992,3
2060,24378,7992,3
2061,118579,10440,3
2062,117811,32407,4
2063,118579,10440,3
2064,71154,91549,4
2065,117811,32407,4
2066,24378,7992,3
2067,24378,7992,3
2068,24378,7992,3
2069,24378,7992,3
2070,55210,8358,4
2071,71154,91549,4
2072,50791,91426,4
2073,71154,91549,4
2074,71154,91549,4
2075,71154,91549,4
2076,118579,10440,3
2077,117811,32407,4
2078,71154,91549,4
2079,71154,91549,4
2080,24378,7992,3
2081,55210,8358,4
2082,55210,8358,4
2083,50791,91426,4
2084,50791,91426,4
2085,55210,8358,4
2086,55210,8358,4
2087,50791,91426,4
2088,50791,91426,4
2089,118579,10440,3
2090,55210,8358,4
2091,117811,32407,4
2092,118579,10440,3
2093,55210,8358,4
2094,117811,32407,4
2095,50791,91426,4
2096,50791,91426,4
2097,118579,10440,3
2098,118579,10440,3
2099,117811,32407,4
2100,117811,32407,4
2101,24378,7992,3
2102,24378,7992,3
2103,71154,91549,4
2104,118579,10440,3
2105,117811,32407,4
2106,118579,10440,3
2107,117811,32407,4
2108,24378,7992,3
2109,24378,7992,3
2110,24378,7992,3
2111,24378,7992,3
2112,55210,8358,4
2113,71154,91549,4
2114,50791,91426,4
2115,71154,91549,4
2116,71154,91549,4
2117,71154,91549,4
2118,118579,10440,3
2119,117811,32407,4
2120,71154,91549,4
2121,71154,91549,4
2122,24378,7992,3
2123,55210,8358,4
2124,55210,8358,4
2125,50791,91426,4
2126,50791,91426,4
2127,55210,8358,4
2128,55210,8358,4
2129,50791,91426,4
2130,55210,8358,4
2131,50791,91426,4
2132,118579,10440,3
2133,117811,32407,4
2134,118579,10440,3
2135,55210,8358,4
2136,117811,32407,4
2137,50791,91426,4
2138,50791,91426,4
2139,118579,10440,3
2140,118579,10440,3
2141,117811,32407,4
2142,117811,32407,4
2143,24378,7992,3
2144,24378,7992,3
2145,71154,91549,4
2146,118579,10440,3
2147,117811,32407,4
2148,118579,10440,3
2149,117811,32407,4
2150,24378,7992,3
2151,24378,7992,3
2152,24378,7992,3
2153,24378,7992,3
2154,55210,8358,4
2155,71154,91549,4
2156,50791,91426,4
2157,71154,91549,4
2158,71154,91549,4
2159,71154,91549,4
2160,118579,10440,3
2161,117811,32407,4
2162,71154,91549,4
2163,71154,91549,4
2164,24378,7992,3
2165,55210,8358,4
2166,55210,8358,4
2167,50791,91426,4
2168,50791,91426,4
2169,55210,8358,4
2170,55210,8358,4
2171,118579,10440,3
2172,50791,91426,4
2173,117811,32407,4
2174,50791,91426,4
2175,55210,8358,4
2176,118579,10440,3
2177,117811,32407,4
2178,55210,8358,4
2179,50791,91426,4
2180,50791,91426,4
2181,118579,10440,3
2182,24378,7992,3
2183,117811,32407,4
2184,118579,10440,3
2185,117811,32407,4
2186,24378,7992,3
2187,71154,91549,4
2188,118579,10440,3
2189,117811,32407,4
2190,118579,10440,3
2191,117811,32407,4
2192,24378,7992,3
2193,24378,7992,3
2194,24378,7992,3
2195,24378,7992,3
2196,55210,8358,4
2197,50791,91426,4
2198,71154,91549,4
2199,71154,91549,4
2200,118579,10440,3
2201,117811,32407,4
2202,71154,91549,4
2203,71154,91549,4
2204,71154,91549,4
2205,71154,91549,4
2206,24378,7992,3
2207,55210,8358,4
2208,55210,8358,4
2209,50791,91426,4
2210,50791,91426,4
2211,55210,8358,4
2212,55210,8358,4
2213,118579,10440,3
2214,117811,32407,4
2215,50791,91426,4
2216,55210,8358,4
2217,118579,10440,3
2218,50791,91426,4
2219,117811,32407,4
2220,55210,8358,4
2221,50791,91426,4
2222,50791,91426,4
2223,118579,10440,3
2224,24378,7992,3
2225,117811,32407,4
2226,24378,7992,3
2227,118579,10440,3
2228,117811,32407,4
2229,71154,91549,4
2230,118579,10440,3
2231,117811,32407,4
2232,118579,10440,3
2233,117811,32407,4
2234,24378,7992,3
2235,24378,7992,3
2236,24378,7992,3
2237,24378,7992,3
2238,55210,8358,4
2239,50791,91426,4
2240,71154,91549,4
2241,71154,91549,4
2242,118579,10440,3
2243,117811,32407,4
2244,71154,91549,4
2245,71154,91549,4
2246,71154,91549,4
2247,71154,91549,4
2248,24378,7992,3
2249,55210,8358,4
2250,55210,8358,4
2251,50791,91426,4
2252,50791,91426,4
2253,55210,8358,4
2254,55210,8358,4
2255,118579,10440,3
2256,117811,32407,4
2257,50791,91426,4
2258,55210,8358,4
2259,118579,10440,3
2260,50791,91426,4
2261,117811,32407,4
2262,55210,8358,4
2263,50791,91426,4
2264,50791,91426,4
2265,118579,10440,3
2266,24378,7992,3
2267,117811,32407,4
2268,118579,10440,3
2269,24378,7992,3
2270,117811,32407,4
2271,71154,91549,4
2272,118579,10440,3
2273,117811,32407,4
2274,118579,10440,3
2275,117811,32407,4
2276,24378,7992,3
2277,24378,7992,3
2278,24378,7992,3
2279,24378,7992,3
2280,55210,8358,4
2281,50791,91426,4
2282,71154,91549,4
2283,71154,91549,4
2284,118579,10440,3
2285,117811,32407,4
2286,71154,91549,4
2287,71154,91549,4
2288,71154,91549,4
2289,71154,91549,4
2290,24378,7992,3
2291,55210,8358,4
2292,55210,8358,4
2293,50791,91426,4
2294,50791,91426,4
2295,55210,8358,4
2296,55210,8358,4
2297,118579,10440,3
2298,55210,8358,4
2299,117811,32407,4
2300,50791,91426,4
2301,50791,91426,4
2302,118579,10440,3
2303,117811,32407,4
2304,55210,8358,4
2305,50791,91426,4
2306,50791,91426,4
2307,118579,10440,3
2308,24378,7992,3
2309,117811,32407,4
2310,118579,10440,3
2311,117811,32407,4
2312,71154,91549,4
2313,24378,7992,3
2314,118579,10440,3
2315,117811,32407,4
2316,118579,10440,3
2317,117811,32407,4
2318,24378,7992,3
2319,24378,7992,3
2320,24378,7992,3
2321,24378,7992,3
2322,55210,8358,4
2323,50791,91426,4
2324,71154,91549,4
2325,71154,91549,4
2326,118579,10440,3
2327,117811,32407,4
2328,71154,91549,4
2329,71154,91549,4
2330,71154,91549,4
2331,71154,91549,4
2332,24378,7992,3
2333,55210,8358,4
2334,55210,8358,4
2335,50791,91426,4
2336,50791,91426,4
2337,55210,8358,4
2338,55210,8358,4
2339,118579,10440,3
2340,55210,8358,4
2341,117811,32407,4
2342,50791,91426,4
2343,50791,91426,4
2344,118579,10440,3
2345,117811,32407,4
2346,55210,8358,4
2347,50791,91426,4
2348,50791,91426,4
2349,118579,10440,3
2350,24378,7992,3
2351,117811,32407,4
2352,118579,10440,3
2353,117811,32407,4
2354,71154,91549,4
2355,24378,7992,3
2356,118579,10440,3
2357,117811,32407,4
2358,118579,10440,3
2359,117811,32407,4
2360,24378,7992,3
2361,24378,7992,3
2362,24378,7992,3
2363,24378,7992,3
2364,55210,8358,4
2365,50791,91426,4
2366,71154,91549,4
2367,71154,91549,4
2368,118579,10440,3
2369,117811,32407,4
2370,71154,91549,4
2371,71154,91549,4
2372,71154,91549,4
2373,71154,91549,4
2374,24378,7992,3
2375,55210,8358,4
2376,55210,8358,4
2377,50791,91426,4
2378,50791,91426,4
2379,55210,8358,4
2380,55210,8358,4
2381,118579,10440,3
2382,55210,8358,4
2383,117811,32407,4
2384,50791,91426,4
2385,50791,91426,4
2386,118579,10440,3
2387,117811,32407,4
2388,55210,8358,4
2389,50791,91426,4
2390,50791,91426,4
2391,24378,7992,3
2392,118579,10440,3
2393,117811,32407,4
2394,118579,10440,3
2395,117811,32407,4
2396,24378,7992,3
2397,71154,91549,4
2398,118579,10440,3
2399,117811,32407,4
2400,118579,10440,3
2401,117811,32407,4
2402,24378,7992,3
2403,24378,7992,3
2404,24378,7992,3
2405,24378,7992,3
2406,55210,8358,4
2407,50791,91426,4
2408,71154,91549,4
2409,71154,91549,4
2410,118579,10440,3
2411,117811,32407,4
2412,71154,91549,4
2413,71154,91549,4
2414,71154,91549,4
2415,71154,91549,4
2416,24378,7992,3
2417,55210,8358,4
2418,55210,8358,4
2419,50791,91426,4
2420,50791,91426,4
2421,55210,8358,4
2422,55210,8358,4
2423,118579,10440,3
2424,117811,32407,4
2425,55210,8358,4
2426,50791,91426,4
2427,118579,10440,3
2428,117811,32407,4
2429,50791,91426,4
2430,55210,8358,4
2431,50791,91426,4
2432,50791,91426,4
2433,24378,7992,3
2434,118579,10440,3
2435,117811,32407,4
2436,24378,7992,3
2437,118579,10440,3
2438,117811,32407,4
2439,71154,91549,4
2440,118579,10440,3
2441,117811,32407,4
2442,118579,10440,3
2443,117811,32407,4
2444,24378,7992,3
2445,24378,7992,3
2446,24378,7992,3
2447,24378,7992,3
2448,55210,8358,4
2449,50791,91426,4
2450,71154,91549,4
2451,71154,91549,4
2452,118579,10440,3
2453,117811,32407,4
2454,71154,91549,4
2455,71154,91549,4
2456,71154,91549,4
2457,71154,91549,4
2458,24378,7992,3
2459,55210,8358,4
2460,55210,8358,4
2461,50791,91426,4
2462,50791,91426,4
2463,55210,8358,4
2464,55210,8358,4
2465,118579,10440,3
2466,117811,32407,4
2467,50791,91426,4
2468,118579,10440,3
2469,55210,8358,4
2470,50791,91426,4
2471,117811,32407,4
2472,55210,8358,4
2473,50791,91426,4
2474,50791,91426,4
2475,24378,7992,3
2476,118579,10440,3
2477,117811,32407,4
2478,118579,10440,3
2479,24378,7992,3
2480,117811,32407,4
2481,71154,91549,4
2482,118579,10440,3
2483,117811,32407,4
2484,118579,10440,3
2485,117811,32407,4
2486,24378,7992,3
2487,24378,7992,3
2488,24378,7992,3
2489,24378,7992,3
2490,55210,8358,4
2491,71154,91549,4
2492,50791,91426,4
2493,71154,91549,4
2494,118579,10440,3
2495,117811,32407,4
2496,71154,91549,4
2497,71154,91549,4
2498,71154,91549,4
2499,71154,91549,4
2500,24378,7992,3
2501,55210,8358,4
2502,55210,8358,4
2503,50791,91426,4
2504,50791,91426,4
2505,55210,8358,4
2506,55210,8358,4
2507,118579,10440,3
2508,117811,32407,4
2509,118579,10440,3
2510,55210,8358,4
2511,117811,32407,4
2512,50791,91426,4
2513,50791,91426,4
2514,50791,91426,4
2515,55210,8358,4
2516,50791,91426,4
2517,24378,7992,3
2518,24378,7992,3
2519,118579,10440,3
2520,71154,91549,4
2521,118579,10440,3
2522,117811,32407,4
2523,117811,32407,4
2524,118579,10440,3
2525,117811,32407,4
2526,118579,10440,3
2527,117811,32407,4
2528,24378,7992,3
2529,24378,7992,3
2530,24378,7992,3
2531,24378,7992,3
2532,55210,8358,4
2533,50791,91426,4
2534,71154,91549,4
2535,71154,91549,4
2536,118579,10440,3
2537,117811,32407,4
2538,71154,91549,4
2539,71154,91549,4
2540,71154,91549,4
2541,71154,91549,4
2542,24378,7992,3
2543,55210,8358,4
2544,55210,8358,4
2545,50791,91426,4
2546,50791,91426,4
2547,55210,8358,4
2548,55210,8358,4
2549,118579,10440,3
2550,117811,32407,4
2551,118579,10440,3
2552,117811,32407,4
2553,55210,8358,4
2554,50791,91426,4
2555,50791,91426,4
2556,50791,91426,4
2557,55210,8358,4
2558,24378,7992,3
2559,50791,91426,4
2560,24378,7992,3
2561,71154,91549,4
2562,118579,10440,3
2563,117811,32407,4
2564,118579,10440,3
2565,117811,32407,4
2566,118579,10440,3
2567,117811,32407,4
2568,118579,10440,3
2569,117811,32407,4
2570,24378,7992,3
2571,24378,7992,3
2572,24378,7992,3
2573,24378,7992,3
2574,55210,8358,4
2575,50791,91426,4
2576,71154,91549,4
2577,71154,91549,4
2578,118579,10440,3
2579,117811,32407,4
2580,71154,91549,4
2581,71154,91549,4
2582,71154,91549,4
2583,24378,7992,3
2584,71154,91549,4
2585,55210,8358,4
2586,55210,8358,4
2587,50791,91426,4
2588,50791,91426,4
2589,55210,8358,4
2590,118579,10440,3
2591,55210,8358,4
2592,117811,32407,4
2593,118579,10440,3
2594,117811,32407,4
2595,55210,8358,4
2596,50791,91426,4
2597,50791,91426,4
2598,50791,91426,4
2599,55210,8358,4
2600,24378,7992,3
2601,50791,91426,4
2602,24378,7992,3
2603,71154,91549,4
2604,118579,10440,3
2605,117811,32407,4
2606,118579,10440,3
2607,117811,32407,4
2608,118579,10440,3
2609,117811,32407,4
2610,118579,10440,3
2611,117811,32407,4
2612,24378,7992,3
2613,24378,7992,3
2614,24378,7992,3
2615,24378,7992,3
2616,55210,8358,4
2617,50791,91426,4
2618,71154,91549,4
2619,71154,91549,4
2620,118579,10440,3
2621,117811,32407,4
2622,71154,91549,4
2623,71154,91549,4
2624,71154,91549,4
2625,24378,7992,3
2626,71154,91549,4
2627,55210,8358,4
2628,55210,8358,4
2629,50791,91426,4
2630,50791,91426,4
2631,118579,10440,3
2632,55210,8358,4
